comptia: ,New Hampshire:,14
comptia: ,Rhode Island:,9
comptia: ,New Jersey:,97
comptia: ,Pennsylvania:,114
comptia: ,Georgia:,211
comptia: ,Hawaii:,74
comptia: ,Ohio:,195
comptia: ,Colorado:,154
comptia: ,Indiana:,48
comptia: ,Texas:,378
comptia: ,North Dakota:,5
comptia: ,Massachusetts:,96
comptia: ,Florida:,278
comptia: ,Wisconsin:,44
comptia: ,Virginia:,"1,019"
comptia: ,Oregon:,32
comptia: ,Delaware:,39
comptia: ,Connecticut:,41
comptia: ,Nebraska:,32
comptia: ,West Virginia:,31
comptia: ,Missouri:,90
comptia: ,Illinois:,155
comptia: ,Michigan:,87
comptia: ,California:,553
comptia: ,New York:,152
comptia: ,Washington:,118
azure: ,Maine:,47
azure: ,New Mexico:,39
azure: ,Vermont:,32
azure: ,Iowa:,126
azure: ,Minnesota:,502
azure: ,North Carolina:,949
azure: ,Alabama:,165
azure: ,Arizona:,448
azure: ,Arkansas:,97
azure: ,Kentucky:,201
azure: ,Tennessee:,278
azure: ,Kansas:,110
azure: ,Idaho:,58
azure: ,South Carolina:,136
azure: ,Wyoming:,18
azure: ,Alaska:,9
azure: ,South Dakota:,29
azure: ,Maryland:,915
azure: ,Nevada:,91
azure: ,Montana:,31
azure: ,Utah:,256
azure: ,Oklahoma:,69
azure: ,Mississippi:,35
azure: ,Louisiana:,87
azure: ,New Hampshire:,67
azure: ,Rhode Island:,58
azure: ,New Jersey:,635
azure: ,Pennsylvania:,813
azure: ,Georgia:,"1,020"
azure: ,Hawaii:,34
azure: ,Ohio:,650
azure: ,Colorado:,725
azure: ,Indiana:,261
azure: ,Texas:,"2,396"
azure: ,North Dakota:,24
azure: ,Massachusetts:,"1,061"
azure: ,Florida:,"1,064"
azure: ,Wisconsin:,300
azure: ,Virginia:,"2,032"
azure: ,Oregon:,334
azure: ,Delaware:,50
azure: ,Connecticut:,234
azure: ,Nebraska:,99
azure: ,West Virginia:,50
azure: ,Missouri:,380
azure: ,Illinois:,"1,291"
azure: ,Michigan:,432
azure: ,California:,"3,394"
azure: ,New York:,"1,234"
azure: ,Washington:,"1,922"
aws: ,Maine:,80
aws: ,New Mexico:,66
aws: ,Vermont:,43
aws: ,Iowa:,175
aws: ,Minnesota:,541
aws: ,North Carolina:,"1,194"
aws: ,Alabama:,184
aws: ,Arizona:,583
aws: ,Arkansas:,68
aws: ,Kentucky:,148
aws: ,Tennessee:,425
aws: ,Kansas:,137
aws: ,Idaho:,78
aws: ,South Carolina:,216
aws: ,Wyoming:,13
aws: ,Alaska:,13
aws: ,South Dakota:,30
aws: ,Maryland:,"1,790"
aws: ,Nevada:,120
aws: ,Montana:,40
aws: ,Utah:,462
aws: ,Oklahoma:,85
aws: ,Mississippi:,38
aws: ,Louisiana:,151
aws: ,New Hampshire:,95
aws: ,Rhode Island:,73
aws: ,New Jersey:,952
aws: ,Pennsylvania:,"1,138"
aws: ,Georgia:,"1,315"
aws: ,Hawaii:,37
aws: ,Ohio:,740
aws: ,Colorado:,"1,365"
aws: ,Indiana:,314
aws: ,Texas:,"3,620"
aws: ,North Dakota:,38
aws: ,Massachusetts:,"1,962"
aws: ,Florida:,"1,267"
aws: ,Wisconsin:,320
aws: ,Virginia:,"4,987"
aws: ,Oregon:,537
aws: ,Delaware:,77
aws: ,Connecticut:,353
aws: ,Nebraska:,123
aws: ,West Virginia:,80
aws: ,Missouri:,471
aws: ,Illinois:,"1,741"
aws: ,Michigan:,551
aws: ,California:,"7,919"
aws: ,New York:,"2,826"
aws: ,Washington:,"4,285"
